#OTUID	domain	phylum	class	order	family	genus	species
17bc979f67254d0891e90c8f3e83768c	Bacteria	Firmicutes	Moorellia	NRB23	NRB23	NRB23	uncultured_Thermoanaerobacteraceae
6c2cd3cc2c68d96ed98e586139fc460e	Bacteria	Chloroflexi	Ktedonobacteria	C0119	C0119	C0119	uncultured_Thermobaculum
8e7ec78e11362e84717d3f2d71d36588	Bacteria	Chloroflexi	AD3	AD3	AD3	AD3	uncultured_Thermoflavimicrobium
9b4844eaba8aa5c1d83ac08173e89d06	Bacteria	Chloroflexi	AD3	AD3	AD3	AD3	uncultured_Thermomicrobia
5b7d9266ff27dc0a955249fc16d194dc	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
8542af54598c3bc83eb6a4c0befe166a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
982bb26115d324dbc47c01015edb9286	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
bb79c90fb38b6a9f8d715ae684e272b2	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
d568dfa258d7de0c1cccd2c7e83e6a4b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
d6ccad761c7ae2ae9d3fc231d1d4d0cd	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
d2348c5ab3e15463ca45cb4ca542e175	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
528b28a0b0ed12e5b3455da14ec0823e	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
2904c828b2110b7bf60d45e75923bbf9	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium
3975491714569201c0249126bf27a371	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured_Thermomonosporaceae
501849e20e8dca3b11fa506ad1f20f68	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured_Thermomonosporaceae
5078388ca1900b63c2f00b8d04acd082	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus	uncultured_Thermomonosporaceae
02e3977136c885bd0e851368e5360a46	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	uncultured_Thermosporothrix
9415d54ec8598a841cce387f6ad2e1f4	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	uncultured_Thermosporothrix
a6ab333b3ad6f154c6042ea7eb1fca44	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB_OF53-F07	uncultured_Thermosporothrix
cb20a8e64116cb47c29a272a657d4101	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	JG30-KF-AS9	uncultured_Thermosporothrix
1224a876a1ca11b98d23883bc7883191	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured_Thermosporothrix
5afed2d8af073b4c594cd8ba0eb1bf13	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured_Thermosporothrix
e2c18c6c236b28c118efb5398f9b36e0	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured_Thermosporothrix
6814a70e9a86ee6db9e47a130f543d82	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured_Thermosporothrix
da3c72c3f58854196fc3ecc7ef416e6f	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured_Thermosporothrix
66bb52c06602895abc9159bfb9f0aaf7	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	uncultured_Thermosporotrichaceae
d5f18d1e6d4fd8b3f8017c199b19c209	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	G12-WMSP1	uncultured_Thermosporotrichaceae
490a758b159d41203a1e4bfd34d192d6	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JG30a-KF-32	uncultured_Thermosporotrichaceae
6588fe7a3eaeafcccfbd8915a104acb8	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JG30a-KF-32	uncultured_Thermosporotrichaceae
3114b0fca84a92505f3292eba1d16f41	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JG30a-KF-32	uncultured_Thermosporotrichaceae
b7ce04a49d3454bf3b75a35790333495	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	JG30a-KF-32	uncultured_Thermosporotrichaceae
7932e90eba4347c523d0b9f0216fcc9f	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tissierella	uncultured_Tissierella
5f242db8d5d1de44bfa891e83d99c08e	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tissierella	uncultured_Tissierella
9c566364192f85a1e68843656fffc450	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	uncultured_Tsukamurella
fe70fb7e8912e10ba973871490ce75cd	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	uncultured_Tsukamurella
45b242628a7129b346d2a34c24db4c8b	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	uncultured_Tsukamurella
26b778b354ca028f04a9348fcf1c5440	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	uncultured_Tsukamurella
f4396f26a2af4e90cf8be9cb47d5c7c1	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Dendrosporobacter	uncultured_Veillonellaceae
ec7fe53e855df45dd35a0a2a95a2fc22	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	uncultured	uncultured	uncultured_Veillonellaceae
d55b75a91351b65aa58cda17a5da2e74	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	uncultured	uncultured	uncultured_Veillonellaceae
d9fb131e46989766a3ea5a913feabc15	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	uncultured	uncultured	uncultured_Veillonellaceae
e35006ad46bfa877135fa1b647c58bee	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	uncultured_Verrucomicrobia
67a3da89aaafc840a68a381dbec2b9d7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	uncultured_Verrucomicrobia
38f043516ceeaf4b0e4765dc3e91cc96	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	uncultured_Verrucomicrobia
26ec3906b47db3586887a969b5ebe919	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter	uncultured_Verrucomicrobia
dc0b2756e683c21a12223852471f12e7	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
df37fdead408883eb95edbe8fcf03693	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
506ba22028b5f1ce0ad272e8d736d757	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
e09dcd53e6c9b8be2271be7460ad3b68	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
2ba09d2b117dc6ea72469ab92de65bd6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
03606eb04ea48e4a160eac8f9cd5624e	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
3a37e738329beed75ac9168409bde65a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
0ee3b5fb70f35e197bd29c25a7f69076	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
b0616837624caab91b40678720cc15c3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_Verrucomicrobia
a0cee2cd378f5689ba64670db2b49ab6	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_Verrucomicrobia
1bc789597ec2eea14b565c9920daceb9	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured_Verrucomicrobia
53dc3fadc3fd22f51939f542f46b2a28	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	uncultured_Verrucomicrobia
d0216edbdb07ec2b2d8becf26467a165	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	uncultured_Verrucomicrobia
503fb0ed5f2afc8d6c98ab32acb663fa	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	uncultured_Verrucomicrobia
457def589e1822e4a3dd4db108ab683b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobium	uncultured_Verrucomicrobia
b8655a0348d707d72fa37cc9b52a80c8	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	uncultured_Verrucomicrobium
9151605697f1a9629bfe175b5d54dcf0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Wolbachia	uncultured_Wolbachia
6e91ac17cf24e04812d83083e676fb4f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_Xiphinematobacteriaceae
8e8712460e7c57d6d87f69e4fa231ea5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_Xiphinematobacteriaceae
765987b2e88dc8b6869e385fb49873fd	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_Xiphinematobacteriaceae
c6111d61d758fe4e69320903131d577f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_Xiphinematobacteriaceae
b98e35ed056f083ae7cd4bfc93a0e2d3	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_Xiphinematobacteriaceae
d1c8eabe4d639ea0fef8136a9650b349	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_Xiphinematobacteriaceae
790e20b7fcbff1109c9482e151a80457	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured_Zavarzinella
b3d5faaf4fbc2933c241af6e68abbffb	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Zavarzinella	uncultured_Zavarzinella
c4a8226b00dd6ed311b5910523721f98	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	unidentified
3594aa968407ebc6a5b40d4a0f9647d7	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	unidentified
e6f34bf423eb427123da780d6a5e951d	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	unidentified
b9e0fb9b6b22ebce0cf3382cd70a6e78	Bacteria	Firmicutes	Incertae_Sedis	DTU014	DTU014	DTU014	unidentified
f1195d63ccba3091e96153507f7588b7	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	unidentified
12fab84068d560d5ddaf5e4c1d1182fd	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	unidentified
96ca01d8639a12cbb6933f049fb9e5db	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	UCG-010	unidentified
0eb15e1f59fc3899c14fa2365b871f23	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	uncultured	unidentified
6be97e5a9f911ec78b02ec984c9d5788	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrososphaera	unidentified_archaeon
d0b8f245bfadbb2cd9a02d923effcd43	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrososphaera	unidentified_archaeon
37755adc8514404c71665b860faf5b49	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
8068a852d90ef0636bdfe076bbf7886a	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
c80e0a5e9ccc86409813af79f704514b	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
873fe124de0bedb5c0e86ad4177b8eae	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
71c5c9d1168e0e5591431b816fedc3e1	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
ca12a90ca91ce4a74a2295980bb7e719	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
2d6394c79dda0dde78703e15c89aec13	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
4799a8964e25401444056ce4065ccb57	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
9b77272f7a39b8697db9d70d477dd781	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaeraceae	unidentified_archaeon
28dbc4824eaede41d149c0a471eb7c05	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R-7_group	unidentified_eubacterium
a0443ba07461555a745196a6cc25264c	Bacteria	Firmicutes	Clostridia	Clostridia_UCG-014	Clostridia_UCG-014	Clostridia_UCG-014	unidentified_eubacterium
ce07e945622fe589ef4d785b74dcebdb	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella	unidentified_eubacterium
09d8cabca39471d1b28f0681a052c796	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella	unidentified_eubacterium
d79ef5a55bcf6951b12b52540076550c	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	Fonticella	unidentified_eubacterium
cc512eab1c4fef677b5063697a767ef1	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	unidentified_eubacterium
4a9329f304f5eaa8e0411f90ccd74560	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
d814f275a74eda199dcef6692d5daf1a	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
19656f698fc05127c5563ef903e5f556	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
1a724c5c4119333d3b0509002f610b62	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
cf6a9d56d5c4210b41726476f6f4ccdf	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
4022dded6e8577359498c6825435d6f0	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
4e1023535ac0f6e6386b56b5c8f1bd45	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
e758c72a81d57c4fb05286817acf6e82	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
183aab4a0c35365d95fa797f92de9685	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	unidentified_eubacterium
74b53bda2c74480fc16fbe975554d5af	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium	unidentified_eubacterium
ea7e283ec61d31aae6fccf14f831850e	Bacteria	Firmicutes	Clostridia	Thermincolales	Thermincolaceae	Thermincola	unidentified_eubacterium
1faa5e2f950d226c7f73d3c24baf11db	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	unidentified_marine
2c93e5263889ea5198e97383d368f429	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	unidentified_rhodophyte
488b77b1ea0e7f668c2b0f3ff297617b	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	unidentified_rhodophyte
31979d2df6db8e0c1e9c15cc69bce433	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vaccinium_macrocarpon
724e07705fb346f4bce0d96c84eab4af	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vaccinium_macrocarpon
a48fa33a026af9a408cd2c9f476362f4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	Vagococcus_penaei
e327f09951cec220f9676a43c56a46b3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	Vagococcus_salmoninarum
338acc0b8acf141ffa84f9a01628e295	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum_sp.
46df3882a5c1e4e78ebbe157cf1b400f	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum_sp.
e3a21835c204680b13dd0e948bef3933	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Variibacter	Variibacter_gotjawalensis
1d037fea60d78bf5b8ddae45a0a67ec3	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	Veillonellaceae_bacterium
7079566bd1959d62ea1c7923159b7a3d	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Verrucomicrobia_bacterium
1071a7d2e35aa34cb5a5e1a36aaa15ec	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	Verrucomicrobium_sp.
412a3e6a85e3e1726bdf8d84aa454148	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
952f6b95100162f089854987669a8393	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
8ac7f2a961d63db16d35277b7a6ed1eb	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
2323a67944af94de94ecf8a333986139	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
f9be87d41353e42e0925f9595af9c7b4	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
c0f5e5d3ad66a6aa71f4752deaa4ce1f	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
ecc8d884a7e98cecdc19381cfb2e8b2a	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
4b6ae82248c3454af358a34379492828	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
20a764b36edbbdfb4bda72d7638d71d0	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
3dd109cc58adeefe25878f7a66fa3659	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
40016f47c525598d361577c93057edaf	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
d6a4ab2f9e53b297f864a545d8078bde	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
deb2f2d9b3b33dbf8c1235faa5d36962	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
46cd8ea9045de47f06a408926f08b9fe	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
abce473270fe3037af9cb9e4364c353d	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacteraceae	Vulgatibacter	Vulgatibacter_incomptus
dd90cdd2bb6796a247a5c1c542af55de	Bacteria	Myxococcota	Myxococcia	Myxococcales	Vulgatibacteraceae	Vulgatibacter	Vulgatibacter_sp.
f3a41e8a83b4bda516039692f3274da6	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Waddliaceae	Waddlia	Waddlia_sp.
2a36f677bf7e4a1b3cc4dd1c50ed82ef	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	wastewater_metagenome
942756137665d4ce0dd52e24edabe551	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	wastewater_metagenome
b12a319d4c8662337281d64e71ce8b2f	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	wastewater_metagenome
a8128a0ffa6534d19d9fe4b4fcf7739f	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	wastewater_metagenome
751123f7b7206654685719b22562bac3	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	wastewater_metagenome
e7729289bcb993be56b7f1fc76c22ebb	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	uncultured	uncultured	wastewater_metagenome
98b05e882f52ed160073bf9644ff72c7	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
bcd96c89bdbfbbde4c68a23ed6526611	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
d019576060f6e62aae2f397e4b86e03e	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
12d63e879eb6734933de94e4d44059a5	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
5b9a1da6583cd5f22ff5f98197861d83	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
759fcbb850aef8ee9781db4163a63597	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
07ec2b37d23b4193373933b772f43be3	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
dbdcd8bc7cde82d8351d6ff6d0e9ec12	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
8cc3138b03b2d66d0005427335db3765	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
5655c5147bf6ab443c115100e04982a9	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
1d999aa0f6cd90fe55defdc1d1c44b55	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
866566b6874b396c55a54c23447e6c56	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
3c4770ae94ee9df434cbdb27bc9a94c5	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
bfee7174e8aa4b0ceeaa1532d780b3d0	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
2c47d68208bc29203b37b6edb4c1b32d	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
4bae016c31a240f191de219037b1f94c	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Watanabea_reniformis
85b95f13ae16f86947a13030e8b024dd	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella_ceti
aeeb078f123493da09ed460b0fd2362c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella_ceti
1c4ab050fc2740dfeb456cc44ed2fb82	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella_ceti
549d269e41c4d2ccf288e69078402321	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissella_ceti
6331faf322d7452c17ee655b9761017c	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Winkia_neuii
7e6a28482bc03ac19b59947fc4d8d2ba	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Wohlfahrtiimonas	Wohlfahrtiimonas_chitiniclastica
